PSurf,Tair,Rainf,Wind,SWdown,RH,TCC
97744.9296875,294.5317687988281,0.0,2.317019462585449,254.4708709716797,66.3255386352539,0.5525307860162055
97685.28125,293.9814453125,0.0,2.112011671066284,299.22576904296875,64.28276824951172,0.006516437011378491
98130.8046875,293.1093444824219,4.0535072912462056e-05,1.9904502630233765,257.6318664550781,76.4139175415039,0.4412134598853504
98472.6796875,293.959716796875,2.2848691514809616e-05,2.8490378856658936,272.2101135253906,71.58914947509766,0.3642395180036521
98319.25,294.6726989746094,0.0,4.013676166534424,273.0665283203125,64.81793975830078,0.4852936688386004
97924.0234375,295.0785217285156,0.0,3.487977981567383,261.3607177734375,68.62469482421875,0.4497250748986516
97600.84375,293.2418518066406,0.00012339773820713162,1.4407739639282227,242.94940185546875,75.6837387084961,0.5469305540719942
97779.0390625,289.0939636230469,0.0,2.5235326290130615,79.60552978515625,90.4863052368164,0.9824630338913218
97858.6875,286.961181640625,6.530337122967467e-05,1.6701406240463257,82.04215240478516,87.46126556396484,0.8091076251659469
97768.5859375,285.1925964355469,6.279162334976718e-05,3.3707525730133057,199.6605682373047,76.71810150146484,0.47934755517576383
97728.0,285.92413330078125,0.0,2.679433822631836,152.41036987304688,78.4870376586914,0.5116010254375657
97917.4609375,287.843017578125,0.0,1.6024365425109863,240.2060089111328,74.45050811767578,0.5958003346914277
97924.6015625,290.5555725097656,3.224074316676706e-05,2.02919864654541,186.6827850341797,75.78179168701172,0.8882178953097423
97814.1015625,290.879150390625,1.99034020624822e-05,1.9173989295959473,229.24000549316406,78.88465118408203,0.7072696198861642
97169.3671875,288.55413818359375,0.000101462472230196,2.6336872577667236,171.711669921875,82.72977447509766,0.7289768767898107
96862.0,286.2805480957031,0.0,4.364614009857178,207.84869384765625,75.0119400024414,0.6796454966708886
96464.8359375,284.31842041015625,5.606381455436349e-05,3.5624196529388428,139.90052795410156,82.64733123779297,0.9788179237941189
97399.7578125,284.69140625,3.750838732230477e-05,2.8979063034057617,191.7262420654297,86.45040130615234,0.907828880106206
98198.5859375,284.6166076660156,0.0,4.519570827484131,151.83815002441406,77.35944366455078,0.882330912161303
98416.5390625,285.3302307128906,0.0,3.634270429611206,115.47418975830078,81.44256591796875,0.8947260667653447
98331.4375,287.5330505371094,0.0,2.486284017562866,138.8580780029297,82.39669036865234,0.9219769683467364
98024.8203125,289.8857727050781,0.0,1.9909898042678833,206.0274200439453,75.0698471069336,0.4354313857140677
97607.3515625,291.9251403808594,0.0,1.7597066164016724,229.71531677246094,66.76154327392578,0.2447106801153617
97345.1015625,289.1878967285156,0.00010913971345871687,2.475971221923828,173.3621826171875,83.46533966064453,0.7754954246969721
97495.6875,288.0634765625,0.0,2.164017915725708,102.8331069946289,85.9448013305664,0.8934118433969654
97062.125,291.3970642089844,1.677233558439184e-05,3.380154609680176,246.9934539794922,78.77501678466797,0.6086284772557338
97625.5625,288.2837219238281,0.0,3.1842544078826904,195.7076416015625,72.8077392578125,0.6985462794826015
97797.5234375,289.65625,0.0,1.8144607543945312,192.3030242919922,67.59139251708984,0.7990910431894364
97827.0,290.1610107421875,0.0,1.947830080986023,205.8394317626953,75.58126068115234,0.6912420714245749
97990.71875,289.5785827636719,2.471380321367178e-05,1.7366338968276978,169.4656524658203,70.485107421875,0.840190565567475
97586.3984375,289.76910400390625,1.838046227931045e-05,3.606595277786255,201.1669158935547,74.67151641845703,0.6102300876403236
97662.625,285.7558898925781,0.0,4.161970615386963,196.4337158203125,70.95882415771484,0.7533113088062503
97892.6953125,283.88232421875,0.0,3.9554145336151123,166.97007751464844,67.39619445800781,0.645797409956307
98072.8359375,283.3482971191406,0.0,2.5260698795318604,163.46278381347656,68.3216552734375,0.7937413211664351
98210.375,285.5521240234375,0.0,1.7931346893310547,145.26907348632812,75.20690155029297,0.7108327102375901
98464.9140625,285.5704650878906,0.0,2.985452651977539,135.258056640625,79.0302734375,0.7669418460928082
98723.7109375,286.42138671875,0.0,2.878126382827759,208.510009765625,72.21991729736328,0.3869367341644668
98326.1015625,287.44384765625,0.0,3.239966630935669,166.47885131835938,73.90099334716797,0.6999679550760686
97745.9453125,289.0132141113281,2.739740739343688e-05,3.8723583221435547,156.54293823242188,72.2677230834961,0.8202877430709211
97354.2109375,286.8043212890625,6.098988524172455e-05,4.833991527557373,182.7001495361328,75.37846374511719,0.7835365388430257
97377.9375,286.6063537597656,6.980846228543669e-05,4.945126056671143,55.07869338989258,88.5606918334961,0.8707705786906342
98026.9609375,285.6051025390625,0.0,3.8159782886505127,132.8373260498047,76.9520034790039,0.7342344060753107
98215.9375,286.8299560546875,0.0,1.5803594589233398,151.8474578857422,73.02481079101562,0.8641193495389091
97923.15625,289.1923522949219,0.0,2.169736623764038,223.60113525390625,70.78976440429688,0.9597969725176628
97649.2109375,291.03466796875,0.0,1.5885190963745117,203.0779266357422,72.8959732055664,0.7136970432199553
98165.6484375,290.4258728027344,0.0,2.9507968425750732,211.223388671875,70.78528594970703,0.5135822155758677
98313.3203125,287.6206359863281,0.0,2.9811573028564453,110.15471649169922,77.57286834716797,0.8526238688904826
97959.3984375,284.6842346191406,3.948134326492436e-05,3.356938600540161,108.75031280517578,86.40560150146484,0.9455986551304939
97683.1015625,287.3956298828125,3.277241557952948e-05,3.6163883209228516,99.80384063720703,87.92733764648438,0.9809663324838885
97267.8671875,291.0494384765625,2.3448976207873784e-05,4.217533111572266,151.1643524169922,80.82389068603516,0.8305211369335552
96971.5390625,287.5180969238281,3.525368811096996e-05,4.339920520782471,92.6407241821289,79.59442901611328,0.8767173281654536
97260.4140625,286.3638916015625,0.0,4.1013922691345215,98.9643783569336,77.3291244506836,0.9159068713472601
97208.0625,286.64837646484375,1.9107093976344913e-05,4.768174171447754,149.0504913330078,74.56871032714844,0.8127889765461674
97641.5625,285.3569641113281,5.618875366053544e-05,4.7511138916015625,163.33155822753906,76.38109588623047,0.7320179655033852
98080.3046875,285.5955505371094,2.043542917817831e-05,3.8632278442382812,107.20992279052734,78.80042266845703,0.9824630338913218
97874.03125,285.3495178222656,3.088268204010092e-05,3.458991289138794,121.50250244140625,82.08638000488281,0.6990975284716606
97764.8828125,287.4912414550781,7.219632971100509e-05,2.410966396331787,129.03501892089844,85.04075622558594,0.7310273704342342
97904.4765625,289.2542419433594,2.779460010060575e-05,2.58382248878479,174.63035583496094,81.64759063720703,0.641931673101084
98218.7265625,289.62713623046875,0.0,1.9209710359573364,185.9034423828125,79.14319610595703,0.8636208729444199
97963.9375,291.4346923828125,0.0,1.530051589012146,185.56736755371094,74.5946273803711,0.5435404045798808
97277.6875,292.7593078613281,0.00010278698755428195,2.3888607025146484,181.4393768310547,78.53887939453125,0.7906824297173435
96992.6484375,290.2076721191406,0.00013181354734115303,4.054418563842773,161.60897827148438,79.82477569580078,0.6637266720583522
96814.1015625,291.0633850097656,1.6285290257656015e-05,3.129572629928589,192.5428466796875,75.98603057861328,0.723566116816464
96807.8359375,290.7546691894531,3.7464687920873985e-05,4.219128131866455,170.77740478515625,71.2219009399414,0.8468068250601478
96855.3984375,290.733154296875,5.950440754531883e-05,4.56606912612915,114.5997543334961,80.24922180175781,0.7432330530674113
97452.15625,289.9055480957031,0.0,2.622047185897827,171.72911071777344,74.2430648803711,0.587942334396411
97882.8125,288.1136169433594,5.012209294363856e-05,2.285536050796509,197.1346893310547,83.07237243652344,0.44511607383557394
98047.9765625,288.3185119628906,0.0,1.2988218069076538,182.1147003173828,77.33116912841797,0.7319512052451945
97612.9375,290.0486755371094,0.0,1.8851332664489746,193.981689453125,72.84810638427734,0.9444325759540995
97220.9765625,292.27496337890625,0.0,1.3057770729064941,229.7226104736328,66.2867202758789,0.5066289757323282
97004.0703125,290.4819641113281,3.46733104379382e-05,3.3963851928710938,189.3755645751953,75.83535766601562,0.6281599855543517
96817.3671875,287.1365661621094,0.00010359473526477814,3.4380733966827393,163.6200408935547,76.69596099853516,0.724542724021994
96723.46875,285.4007263183594,6.602755456697196e-05,4.7099289894104,74.82891845703125,90.94775390625,0.7986815802725346
97534.5390625,285.9155578613281,0.0,2.3286588191986084,194.765869140625,76.54854583740234,0.49259151877679946
97874.34375,286.9780578613281,0.0,1.5490164756774902,159.0681915283203,83.598876953125,0.5528264385881921
97818.28125,289.0858459472656,0.0,1.3831915855407715,146.306640625,80.1574478149414,0.6676852374630592
97227.9375,291.98944091796875,0.0,3.054222822189331,198.9902801513672,72.9614028930664,0.6824557856347185
97319.6484375,290.3246765136719,3.891002415912226e-05,2.4882590770721436,165.1536102294922,80.73983001708984,0.5483738472728753
97298.2265625,288.5777893066406,3.6217941669747233e-05,2.8893940448760986,143.34864807128906,89.29744720458984,0.8215987873793864
97326.0,288.1087951660156,0.0,2.2169148921966553,92.78678131103516,82.83878326416016,0.9007421197462856
97074.7578125,289.3413391113281,3.9465041481889784e-05,2.318613290786743,122.33541107177734,81.11016082763672,0.5648223032670563
97084.9140625,289.7771301269531,3.6794393963646144e-05,1.7530139684677124,207.25872802734375,77.1588134765625,0.47604514773727225
97519.4765625,288.2031555175781,0.0,2.8281939029693604,131.0658721923828,84.2420654296875,0.6077866621905503
97544.2109375,288.3893127441406,0.0,3.192126512527466,155.0691680908203,82.0,0.7299941759622378
97415.6171875,288.0265808105469,3.556541196303442e-05,2.1807916164398193,133.118896484375,82.45040130615234,0.9026673584301039
97208.6796875,286.6241149902344,0.0,2.2660865783691406,151.4257049560547,77.42583465576172,0.7838162961154431
97034.25,286.07061767578125,0.0,3.1898295879364014,184.8866729736328,79.75552368164062,0.667907135845045
97003.3671875,283.6992492675781,5.718319152947515e-05,2.9614880084991455,147.11805725097656,86.48676300048828,0.788405587007055
96801.8671875,284.075439453125,0.0,2.4356741905212402,163.0855712890625,86.0165786743164,0.7307342611101785
97292.1875,284.8067932128906,0.0,4.693113803863525,151.76162719726562,80.3367919921875,0.7205243922909069
98120.2890625,284.1126403808594,0.0,4.325901985168457,112.04524993896484,79.51409912109375,0.905662668680919
98631.5390625,286.406494140625,0.0,2.523923635482788,144.42942810058594,76.5877685546875,0.6752037141592785
98481.9140625,288.5462341308594,0.0,2.0027053356170654,212.3781280517578,76.76447296142578,0.08105331156313104
98192.4609375,290.4221496582031,0.0,1.9733104705810547,211.1782989501953,71.36602783203125,0.5495990569636672
98092.7109375,291.71820068359375,2.5270394417020725e-06,1.5278867483139038,182.665283203125,73.39393615722656,0.23420770197203447
97805.1328125,292.3623352050781,1.2980553037778009e-05,2.7740681171417236,184.7919158935547,73.26626586914062,0.6738799536111578
97616.7109375,288.5758972167969,0.0002255897270515561,3.773200750350952,147.4669647216797,79.80321502685547,0.9091322946708783
98116.5625,286.0511169433594,1.913577398227062e-05,4.227461338043213,128.6736602783203,82.49368286132812,0.7134121994516757
98336.8359375,286.3959655761719,6.71268765017885e-07,1.5383516550064087,103.1673583984375,80.55919647216797,0.8487409651117249
97834.0078125,287.8098449707031,0.0,2.8371684551239014,203.9454803466797,71.6568374633789,0.0007521655756133038
97816.3828125,290.2207336425781,0.0,1.7374385595321655,155.5760040283203,76.68952178955078,0.5459266069512052
98011.3359375,290.7834167480469,0.00010159753583138809,1.7643651962280273,123.05525970458984,89.59243774414062,0.7619513578400704
97917.3125,289.9685974121094,0.00011580569116631523,1.89522123336792,131.8045196533203,90.06173706054688,0.6877654515028052
98180.75,287.9223327636719,0.0,1.5798956155776978,123.19537353515625,83.34428405761719,0.9405598451670659
98088.8515625,288.28271484375,0.0,3.1639957427978516,122.85797119140625,82.05220794677734,0.7592631447769317
